loan_id,P1,P2,P3,P4,P4b,P5,amt,amt_stated,freq,n_src,ev,batch,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg,suffix,lnlen,bgroup,anchor,auto,day,multi,P3b,inc_anchor,cal_anchor,evt_anchor,auto_f,lnamt,past_ordinary_f,past_late_f,past_overdue_f,past_loss_f,past_m,male,P3v3,P4v3,anchor_v3,day_v3,multi_v3,batch_v3,v2b,v3b,income_doc,pay_sched_rx,S2,S3,salday
B121120-2,1,1,1,2,1,2,,0,,0,다짐 임금삭감 상태,18,12,12,0.9167,0.5,0.0833,0.25,3,3,3.0,0.25,4.0,,1,0,2012,정상종료,완납,246,299,150만원,12개월,0.3,남자,48세,기술직,3190000.0,2800000.0,,46.0,16.0,4.0,0.0,0.0,1,3190000.0,2800000.0,390000.0,390000.0,1500000.0,12.0,162500.0,145312.5,-227500.0,0.4166666666666667,0.0,-244687.5,2,5.5053315359323625,B121120-2,,,,,0,0,0,0,0,14.22097566607244,46.0,4.0,0.0,0.0,0,1,1,2,,,,18,0,0,0,0,0.0,12.195121951219512,
B121122-8,1,4,3,1,0,5,,0,,1,연봉3960만 무연체,18,12,12,0.25,0.1667,0.75,2.667,32,6,2.0,0.167,4.0,5.0,1,0,2012,정상종료,완납,221,416,100만원,12개월,0.3,남자,42세,사무직,3300000.0,2750000.0,,10.0,6.0,14.0,0.0,0.0,1,3300000.0,2750000.0,550000.0,550000.0,1000000.0,12.0,108333.33333333331,96875.0,-441666.6666666667,0.1969696969696969,0.0,-453125.0,8,5.3981627015177525,B110918-4,,,,,0,0,0,0,0,13.815510557964274,10.0,14.0,0.0,0.0,0,1,1,1,,,,18,0,0,0,0,0.0,4.5662100456621,
B121123-10,1,4,3,2,1,4,,0,,1,월350~600만 실수령,18,12,12,0.75,0.5833,0.25,0.583,7,3,4.0,0.333,5.0,6.0,1,0,2012,정상종료,완납,399,1097,300만원,18개월,0.3,남자,46세,기술직,4500000.0,3070000.0,,71.0,56.0,14.0,0.0,0.0,1,4500000.0,3070000.0,1430000.0,1430000.0,3000000.0,18.0,241666.66666666663,206250.0,-1188333.3333333335,0.1689976689976689,0.0,-1223750.0,10,5.988961416889864,B100907-13,,,,,0,0,0,0,0,14.914122846632385,71.0,14.0,0.0,0.0,0,1,1,2,,,,18,0,0,0,0,0.0,5.050505050505051,
B121123-6,2,3,4,1,0,5,,0,,2,정규직전환 과거조기상환,18,10,10,0.9,0.1,0.1,0.2,2,2,1.0,0.1,2.0,,1,0,2012,정상종료,완납,204,289,100만원,12개월,0.3,남자,51세,기타,2300000.0,1660000.0,,77.0,43.0,3.0,0.0,0.0,1,2300000.0,1660000.0,640000.0,640000.0,1000000.0,12.0,108333.33333333331,96875.0,-531666.6666666667,0.1692708333333333,0.0,-543125.0,6,5.318119993844216,B111127-1,income,False,10.0,False,0,1,0,0,0,13.815510557964274,77.0,3.0,0.0,0.0,0,1,1,1,,,,18,1,0,1,0,0.4926108374384236,0.0,
B121124-3,1,1,1,1,0,5,,0,,0,과거 무연체 상환완료,18,12,12,1.0,0.0833,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,83,426,150만원,12개월,0.3,남자,48세,공기업,3700000.0,2990000.0,,48.0,14.0,7.0,0.0,0.0,1,3700000.0,2990000.0,710000.0,710000.0,1500000.0,12.0,162500.0,145312.5,-547500.0,0.2288732394366197,0.0,-564687.5,3,4.418840607796598,B090804-12,,,,,0,0,0,0,0,14.22097566607244,48.0,7.0,0.0,0.0,0,1,2,1,,,,18,0,0,0,0,0.0,0.0,
B121128-8,3,3,3,1,0,4,,0,월,1,회생 6월부터 납부중,18,12,12,0.9167,0.6667,0.0833,0.167,2,2,7.0,0.583,8.0,,1,0,2012,정상종료,완납,125,454,100만원,12개월,0.3,여자,38세,사무직,1780000.0,1500000.0,,,,,,,1,1780000.0,1500000.0,280000.0,280000.0,1000000.0,12.0,108333.33333333331,96875.0,-171666.6666666667,0.3869047619047618,0.0,-183125.0,8,4.8283137373023015,B121128-8,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,1,,,,18,0,0,0,0,0.0,8.0,
B121203-3,3,5,5,1,0,5,,0,월,3,퇴직금연차 299.7만 확보,18,10,10,1.0,0.9,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,1607,1378,300만원,24개월,0.3,남자,60세,기술직,1691200000.0,1620000.0,,34.0,31.0,0.0,0.0,0.0,1,1691200000.0,1620000.0,1689580000.0,1689580000.0,3000000.0,24.0,200000.0,164062.5,-1689380000.0,0.0001183726133121,0.0,-1689415937.5,3,7.382124365737512,B100818-48,income,True,25.0,True,1,1,0,0,1,14.914122846632385,34.0,0.0,0.0,0.0,0,1,4,1,calendar,25.0,False,18,1,1,0,0,0.0,1.887979861548144,
B121205-6,1,3,3,1,0,4,,0,,1,재직10개월 과거조기상환,18,12,12,0.8333,0.25,0.1667,0.333,4,3,10.0,0.833,12.0,,1,0,2012,정상종료,완납,330,729,250만원,12개월,0.3,남자,40세,사무직,2500000.0,1460000.0,,50.0,31.0,10.0,0.0,0.0,1,2500000.0,1460000.0,1040000.0,1040000.0,2500000.0,12.0,270833.3333333334,242187.5,-769166.6666666666,0.2604166666666667,0.0,-797812.5,6,5.799092654460526,B100414-26,,,,,0,0,0,0,0,14.73180128983843,50.0,10.0,0.0,0.0,0,1,1,1,,,,18,0,0,0,0,0.3134796238244514,0.0,
B121206-6,1,3,1,2,1,4,,0,,1,알바중 과거 조기상환,18,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,261,218,250만원,12개월,0.3,여자,43세,기타,880000.0,840000.0,,42.0,42.0,0.0,0.0,0.0,1,880000.0,840000.0,40000.0,40000.0,2500000.0,12.0,270833.3333333334,242187.5,230833.33333333337,6.770833333333334,1.0,202187.5,6,5.564520407322694,B100808-7,,,,,0,0,0,0,0,14.73180128983843,42.0,0.0,0.0,0.0,0,0,2,1,,,,18,0,0,0,0,0.0,7.905138339920948,
B121207-6,1,1,1,1,0,4,,0,,0,과거3회 정상상환,18,12,12,0.9167,0.5833,0.0833,0.083,1,1,2.0,0.167,3.0,,1,0,2012,정상종료,완납,120,375,250만원,12개월,0.3,여자,49세,콜센터,3150000.0,2750000.0,,73.0,53.0,6.0,0.0,0.0,1,3150000.0,2750000.0,400000.0,400000.0,2500000.0,12.0,270833.3333333334,242187.5,-129166.66666666664,0.6770833333333335,0.0,-157812.5,6,4.787491742782046,B090204-9,,,,,0,0,0,0,0,14.73180128983843,73.0,6.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,0.0,
B121214-11,1,1,1,1,0,4,,0,,0,과거 연체 감소 이력,18,11,11,0.9091,0.0909,0.0909,0.091,1,1,7.0,0.636,8.0,,1,0,2012,정상종료,완납,188,764,150만원,12개월,0.3,남자,47세,기타,2000000.0,1780000.0,,60.0,22.0,15.0,0.0,0.0,1,2000000.0,1780000.0,220000.0,220000.0,1500000.0,12.0,162500.0,145312.5,-57500.0,0.7386363636363636,0.0,-74687.5,11,5.236441962829949,B090424-7,,,,,0,0,0,0,0,14.22097566607244,60.0,15.0,0.0,0.0,0,1,1,1,,,,18,0,0,0,0,0.0,10.869565217391305,
B121214-2,2,4,4,1,0,5,,0,,2,급여일10일 주말알바40만,18,7,7,0.2857,0.0,0.7143,7.429,52,31,3.0,0.429,,,1,0,2012,연체중,손실,52,1060,150만원,9개월,0.3,여자,42세,사무직,1900000.0,1470000.0,,,,,,,1,1900000.0,1470000.0,430000.0,430000.0,1500000.0,9.0,204166.66666666663,187500.0,-225833.33333333337,0.4748062015503875,0.0,-242500.0,2,3.951243718581428,B121214-2,income,False,10.0,False,0,1,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,1,1,,,,18,1,0,1,0,0.0,0.0,
B121216-1,1,1,1,1,0,2,,0,,0,다짐뿐,18,5,5,0.4,0.4,0.6,9.8,49,31,2.0,0.4,4.0,5.0,1,0,2012,연체중,손실,190,1075,100만원,9개월,0.3,남자,56세,사무직,2900000.0,2200000.0,,15.0,7.0,7.0,0.0,0.0,1,2900000.0,2200000.0,700000.0,700000.0,1000000.0,9.0,136111.11111111112,125000.0,-563888.8888888889,0.1944444444444444,0.0,-575000.0,1,5.247024072160486,B110104-6,,,,,0,0,0,0,0,13.815510557964274,15.0,7.0,0.0,0.0,0,1,1,1,,,,18,0,0,0,0,0.0,10.526315789473683,
B121216-3,2,4,2,1,0,5,,0,,2,급여160만 알바 병행,18,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,602,829,150만원,12개월,0.3,여자,51세,서비스업,1600000.0,770000.0,,30.0,30.0,0.0,0.0,0.0,1,1600000.0,770000.0,830000.0,830000.0,1500000.0,12.0,162500.0,145312.5,-667500.0,0.1957831325301204,0.0,-684687.5,3,6.400257445308821,B100120-10,,,,,0,0,0,0,0,14.22097566607244,30.0,0.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,3.4129692832764507,
B121217-5,2,4,2,1,0,5,,0,,2,회생종료 급여120+10만,18,8,8,1.0,0.75,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,431,499,250만원,12개월,0.3,여자,39세,사무직,1300000.0,870000.0,,48.0,38.0,1.0,0.0,0.0,1,1300000.0,870000.0,430000.0,430000.0,2500000.0,12.0,270833.3333333334,242187.5,-159166.66666666663,0.6298449612403102,0.0,-187812.5,5,6.066108090103747,B101210-12,,,,,0,0,0,0,0,14.73180128983843,48.0,1.0,0.0,0.0,0,0,2,1,,,,18,0,0,0,0,0.4640371229698375,4.640371229698376,
B121218-1,2,5,3,1,0,5,,0,,2,부부 월250만 여유80만,18,19,19,1.0,0.6316,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,809,1002,350만원,24개월,0.3,남자,53세,생산직,2500000.0,1810000.0,,72.0,58.0,0.0,0.0,0.0,1,2500000.0,1810000.0,690000.0,690000.0,3500000.0,24.0,233333.3333333333,191406.25,-456666.6666666667,0.3381642512077294,0.0,-498593.75,1,6.695798917058491,B100831-15,,,,,0,0,0,0,0,15.068273526459642,72.0,0.0,0.0,0.0,0,1,1,1,,,,18,0,0,0,0,0.0,4.944375772558714,
B121221-13,2,5,1,1,0,5,,0,,2,공부방 월219만 여유40만,18,23,23,0.3043,0.0435,0.6957,1.478,34,6,1.0,0.043,7.0,9.0,1,0,2012,정상종료,완납,345,587,300만원,24개월,0.3,여자,51세,학원,2700000.0,2310000.0,,26.0,3.0,21.0,0.0,0.0,1,2700000.0,2310000.0,390000.0,390000.0,3000000.0,24.0,200000.0,164062.5,-190000.0,0.5128205128205128,0.0,-225937.5,13,5.84354441703136,B101208-16,,,,,0,0,0,0,0,14.914122846632385,26.0,21.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,8.746355685131196,
B121221-15,1,1,1,1,0,2,,0,,0,다짐뿐,18,8,8,1.0,0.375,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,68,987,200만원,12개월,0.3,남자,51세,사무직,2500000.0,2140000.0,,,,,,,1,2500000.0,2140000.0,360000.0,360000.0,2000000.0,12.0,216666.66666666663,193750.0,-143333.33333333337,0.6018518518518517,0.0,-166250.0,15,4.219507705176107,B121221-15,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,1,1,,,,18,0,0,0,0,0.0,14.705882352941176,
B121224-21,3,4,3,2,1,3,,0,월,2,신규가게 예상매출375만,18,21,21,0.4286,0.0476,0.5714,1.048,22,4,1.0,0.048,2.0,5.0,1,0,2012,정상종료,완납,717,742,300만원,21개월,0.3,여자,42세,요식업,4200000.0,3990000.0,,62.0,13.0,24.0,1.0,0.0,1,4200000.0,3990000.0,210000.0,210000.0,3000000.0,21.0,217857.14285714287,182142.8571428572,7857.14285714287,1.0374149659863947,1.0,-27857.14285714281,21,6.57507584059962,B090606-4,,,,,1,0,0,0,0,14.914122846632385,62.0,24.0,1.0,0.0,0,0,4,2,income,,False,18,0,1,0,0,0.424929178470255,0.0,
B121225-3,1,1,1,1,0,4,,0,,0,과거 2회 상환 이력,18,6,6,0.1667,0.1667,0.8333,10.0,60,16,2.0,0.333,,,1,0,2012,정상종료,완납,196,847,300만원,21개월,0.3,남자,43세,기타,2060000.0,1610000.0,,24.0,17.0,11.0,0.0,0.0,1,2060000.0,1610000.0,450000.0,450000.0,3000000.0,21.0,217857.14285714287,182142.8571428572,-232142.8571428572,0.4841269841269841,0.0,-267857.14285714284,3,5.278114659230517,B101209-4,,,,,0,0,0,0,0,14.914122846632385,24.0,11.0,0.0,0.0,0,1,1,1,,,,18,0,0,0,0,0.0,15.384615384615383,
B121231-6,3,4,4,1,0,3,,0,일시,1,2월 은행대출 상담완료,18,2,2,0.5,0.0,0.5,1.0,2,2,2.0,1.0,,,1,0,2012,정상종료,완납,166,556,150만원,12개월,0.3,여자,41세,생산직,3050000.0,2130000.0,,12.0,3.0,14.0,1.0,0.0,1,3050000.0,2130000.0,920000.0,920000.0,1500000.0,12.0,162500.0,145312.5,-757500.0,0.1766304347826087,0.0,-774687.5,6,5.111987788356544,B110411-4,event,False,,False,1,0,0,1,0,14.22097566607244,12.0,14.0,1.0,0.0,0,0,4,1,event,,False,18,1,1,0,0,0.6024096385542169,6.024096385542169,
B130102-5,2,4,1,1,0,4,,0,,1,월160만 여유25~30만,18,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,401,1670,150만원,9개월,0.3,여자,38세,사무직,1600000.0,1300000.0,,,,,,,1,1600000.0,1300000.0,300000.0,300000.0,1500000.0,9.0,204166.66666666663,187500.0,-95833.33333333336,0.6805555555555555,0.0,-112500.0,5,5.993961427306569,B130102-5,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,1,2,,,,18,0,0,0,0,0.7518796992481203,2.506265664160401,
B130104-3,1,2,1,1,0,2,,0,,0,야간알바 의향뿐,18,10,10,1.0,0.3,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,223,731,100만원,12개월,0.3,남자,47세,사무직,4400000.0,3750000.0,,18.0,5.0,1.0,0.0,0.0,1,4400000.0,3750000.0,650000.0,650000.0,1000000.0,12.0,108333.33333333331,96875.0,-541666.6666666667,0.1666666666666666,0.0,-553125.0,3,5.407171771460119,B130104-3,,,,,0,0,0,0,0,13.815510557964274,18.0,1.0,0.0,0.0,0,1,1,3,,,,18,0,0,0,0,0.0,31.818181818181817,
B130104-9,4,2,1,1,0,4,190000.0,1,월,0,기존 대출 제때 납부중,18,5,5,0.8,0.4,0.2,0.2,1,1,1.0,0.2,2.0,,1,0,2013,정상종료,완납,214,690,100만원,6개월,0.3,남자,42세,공공기관,1600000.0,1390000.0,,5.0,2.0,2.0,1.0,0.0,1,1600000.0,1390000.0,210000.0,210000.0,1000000.0,6.0,191666.66666666663,181250.0,-18333.33333333337,0.9126984126984126,0.0,-28750.0,9,5.365976015021851,B130104-9,,,,,0,0,0,0,0,13.815510557964274,5.0,2.0,1.0,0.0,0,1,1,2,,,,18,0,0,0,0,0.0,9.345794392523365,
B130106-6,1,1,1,1,0,4,,0,,0,과거2회 상환완료,18,12,12,0.5833,0.0833,0.4167,10.25,123,30,2.0,0.167,3.0,8.0,1,0,2013,정상종료,완납,99,617,250만원,12개월,0.3,여자,44세,기타,1670000.0,1280000.0,,38.0,25.0,8.0,2.0,0.0,1,1670000.0,1280000.0,390000.0,390000.0,2500000.0,12.0,270833.3333333334,242187.5,-119166.66666666664,0.6944444444444445,0.0,-147812.5,6,4.59511985013459,B090730-23,,,,,0,0,0,0,0,14.73180128983843,38.0,8.0,2.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,10.101010101010102,
B130109-8,3,5,1,1,0,5,,0,월,2,부부 월수입375만,18,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,112,909,500만원,24개월,0.3,여자,45세,사무직,3750000.0,3130000.0,,101.0,95.0,0.0,0.0,0.0,1,3750000.0,3130000.0,620000.0,620000.0,5000000.0,24.0,333333.3333333334,273437.5,-286666.6666666666,0.5376344086021506,0.0,-346562.5,8,4.718498871295094,B110311-6,,,,,0,0,0,0,0,15.424948470398377,101.0,0.0,0.0,0.0,0,0,1,2,,,,18,0,0,0,0,0.0,17.857142857142858,
B130111-19,1,4,1,2,1,4,,0,,1,월수입230만,18,12,12,1.0,0.0833,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,35,29,150만원,12개월,0.3,남자,49세,일용직,2300000.0,1800000.0,,46.0,16.0,2.0,0.0,0.0,1,2300000.0,1800000.0,500000.0,500000.0,1500000.0,12.0,162500.0,145312.5,-337500.0,0.325,0.0,-354687.5,19,3.555348061489413,B091028-12,,,,,0,0,0,0,0,14.22097566607244,46.0,2.0,0.0,0.0,0,1,1,2,,,,18,0,0,0,0,0.0,0.0,
B130111-9,1,1,1,1,0,2,,0,,0,다짐뿐,18,7,7,0.1429,0.1429,0.8571,10.286,72,31,2.0,0.286,,,1,0,2013,연체중,손실,128,824,200만원,12개월,0.3,여자,38세,기타,2800000.0,2520000.0,,22.0,7.0,14.0,0.0,0.0,1,2800000.0,2520000.0,280000.0,280000.0,2000000.0,12.0,216666.66666666663,193750.0,-63333.33333333337,0.7738095238095237,0.0,-86250.0,9,4.852030263919617,B090614-3,,,,,0,0,0,0,0,14.50865773852422,22.0,14.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,0.0,
B130114-6,3,3,4,1,0,4,,0,월,1,급여일10일 15일 상환,18,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,38,693,100만원,12개월,0.3,여자,48세,콜센터,1300000.0,650000.0,,5.0,4.0,4.0,0.0,0.0,1,1300000.0,650000.0,650000.0,650000.0,1000000.0,12.0,108333.33333333331,96875.0,-541666.6666666667,0.1666666666666666,0.0,-553125.0,6,3.6375861597263857,B160121-1,income,False,15.0,False,1,1,0,0,0,13.815510557964274,5.0,4.0,0.0,0.0,0,0,4,1,income,15.0,False,18,1,1,0,1,0.0,0.0,10.0
B130117-7,3,4,5,1,0,5,,0,월,1,급여150만 급여일10일,18,9,9,0.3333,0.1111,0.6667,2.556,23,11,1.0,0.111,2.0,3.0,1,0,2013,정상종료,완납,277,445,150만원,9개월,0.3,여자,45세,사무직,1700000.0,1640000.0,,20.0,16.0,16.0,0.0,0.0,1,1700000.0,1640000.0,60000.0,60000.0,1500000.0,9.0,204166.66666666663,187500.0,144166.66666666663,3.402777777777777,1.0,127500.0,7,5.6240175061873385,B101201-19,income,False,10.0,False,1,1,0,0,0,14.22097566607244,20.0,16.0,0.0,0.0,0,0,4,1,income,10.0,False,18,1,1,0,1,0.3610108303249097,0.0,10.0
B130121-5,2,3,1,1,0,4,,0,,2,본인월급+남편 생활비,18,18,18,0.7778,0.5,0.2222,0.444,8,3,8.0,0.444,10.0,16.0,1,0,2013,정상종료,완납,177,434,300만원,18개월,0.3,여자,47세,간호사,2050000.0,1160000.0,,60.0,39.0,21.0,0.0,0.0,1,2050000.0,1160000.0,890000.0,890000.0,3000000.0,18.0,241666.66666666663,206250.0,-648333.3333333334,0.2715355805243445,0.0,-683750.0,5,5.176149732573829,B110110-1,,,,,0,0,0,0,0,14.914122846632385,60.0,21.0,0.0,0.0,0,0,2,1,,,,18,0,0,0,0,4.519774011299435,22.598870056497177,
B130122-3,3,4,3,4,1,5,,0,월,1,봉사료 월50~60만 수령,18,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,342,1133,150만원,9개월,0.3,남자,36세,기타,2100000.0,1940000.0,,23.0,21.0,10.0,0.0,0.0,1,2100000.0,1940000.0,160000.0,160000.0,1500000.0,9.0,204166.66666666663,187500.0,44166.66666666663,1.2760416666666663,1.0,27500.0,3,5.834810737062605,B120411-1,,,,,0,0,0,0,0,14.22097566607244,23.0,10.0,0.0,0.0,0,1,3,3,,,,18,0,0,0,0,0.0,2.932551319648094,
B130123-8,2,1,1,1,0,5,,0,,0,조기상환 43건 이력,18,7,7,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,705,698,550만원,15개월,0.3,여자,40세,기술직,3000000.0,2440000.0,,98.0,84.0,3.0,0.0,0.0,1,3000000.0,2440000.0,560000.0,560000.0,5500000.0,15.0,504166.6666666667,440000.0,-55833.333333333314,0.9002976190476191,0.0,-120000.0,8,6.558197802812269,B090402-6,,,,,0,0,0,0,0,15.5202586502027,98.0,3.0,0.0,0.0,0,0,2,3,,,,18,0,0,0,0,0.0,8.559201141226819,
B130124-6,1,5,1,1,0,5,,0,,2,분식점11년 부부소득,18,21,21,0.3333,0.1905,0.6667,5.857,123,15,2.0,0.095,4.0,6.0,1,0,2013,정상종료,완납,355,430,300만원,21개월,0.3,여자,55세,요식업,5200000.0,4360000.0,,13.0,8.0,18.0,0.0,0.0,1,5200000.0,4360000.0,840000.0,840000.0,3000000.0,21.0,217857.14285714287,182142.8571428572,-622142.8571428572,0.2593537414965987,0.0,-657857.1428571428,6,5.872117789475416,B120328-18,,,,,0,0,0,0,0,14.914122846632385,13.0,18.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,1.971830985915493,0.0,
B130125-2,1,5,1,1,0,5,,0,,2,보조금74+알바100만,18,1,1,0.0,0.0,1.0,31.0,31,31,1.0,1.0,,,1,0,2013,연체중,손실,152,1253,150만원,12개월,0.3,여자,47세,기타,1740000.0,1360000.0,,,,,,,1,1740000.0,1360000.0,380000.0,380000.0,1500000.0,12.0,162500.0,145312.5,-217500.0,0.4276315789473684,0.0,-234687.5,2,5.0238805208462765,B130125-2,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,1,1,,,,18,0,0,0,0,0.0,0.0,
B130125-6,2,4,1,1,0,5,,0,,1,연매출1억 상환이력,18,8,8,0.75,0.375,0.25,0.75,6,5,4.0,0.5,5.0,7.0,1,0,2013,정상종료,완납,421,411,300만원,18개월,0.3,남자,49세,기타,3500000.0,2090000.0,,33.0,24.0,5.0,0.0,0.0,1,3500000.0,2090000.0,1410000.0,1410000.0,3000000.0,18.0,241666.66666666663,206250.0,-1168333.3333333335,0.1713947990543735,0.0,-1203750.0,6,6.042632833682381,B090508-8,,,,,0,0,0,0,0,14.914122846632385,33.0,5.0,0.0,0.0,0,1,2,2,,,,18,0,0,0,0,0.0,7.125890736342043,
B130128-1,1,2,3,1,0,4,,0,,2,현재 맞벌이 중,18,2,2,0.0,0.0,1.0,16.0,32,31,1.0,0.5,,,1,0,2013,연체중,손실,76,205,100만원,12개월,0.3,남자,44세,사무직,3000000.0,2490000.0,,,,,,,1,3000000.0,2490000.0,510000.0,510000.0,1000000.0,12.0,108333.33333333331,96875.0,-401666.6666666667,0.2124183006535947,0.0,-413125.0,1,4.330733340286331,B130128-1,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,1,1,,,,18,0,0,0,0,0.0,0.0,
B130129-8,2,5,4,3,1,5,,0,,2,남편월220만+부업30만,18,23,23,0.9565,0.6087,0.0435,0.043,1,1,21.0,0.913,22.0,,1,0,2013,정상종료,완납,1133,3810,300만원,24개월,0.3,여자,41세,기타,2500000.0,2290000.0,,58.0,42.0,1.0,0.0,0.0,1,2500000.0,2290000.0,210000.0,210000.0,3000000.0,24.0,200000.0,164062.5,-10000.0,0.9523809523809524,0.0,-45937.5,8,7.032624261028007,B100928-20,income,False,10.0,False,0,1,0,0,0,14.914122846632385,58.0,1.0,0.0,0.0,0,0,1,3,,,,18,1,0,1,1,0.0914076782449725,1.828153564899452,
B130130-10,3,4,5,2,1,5,,0,월,2,남편 월평균250만,18,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,764,1042,200만원,12개월,0.3,남자,38세,기술직,2700000.0,1860000.0,,18.0,18.0,0.0,0.0,0.0,1,2700000.0,1860000.0,840000.0,840000.0,2000000.0,12.0,216666.66666666663,193750.0,-623333.3333333334,0.2579365079365079,0.0,-646250.0,10,6.638567789166521,B120801-3,income,True,,False,1,1,0,0,1,14.50865773852422,18.0,0.0,0.0,0.0,0,1,4,2,income,,False,18,1,1,0,1,0.0,0.0,
B130131-2,5,3,5,1,0,3,250000.0,1,월,1,2월말 계약 예정,18,9,9,0.5556,0.2222,0.4444,5.667,51,18,3.0,0.333,4.0,5.0,1,0,2013,정상종료,완납,226,588,200만원,9개월,0.3,남자,50세,기술직,2300000.0,1770000.0,,,,,,,1,2300000.0,1770000.0,530000.0,530000.0,2000000.0,9.0,272222.22222222225,250000.0,-257777.7777777777,0.5136268343815514,0.0,-280000.0,2,5.420534999272286,B130131-2,event,False,,False,0,0,0,1,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,3,1,,,,18,1,0,1,0,0.0,0.0,
B130203-1,2,5,5,3,1,4,,0,,2,실업급여 4주112만 수령중,18,18,18,0.7778,0.3333,0.2222,4.722,85,23,4.0,0.222,8.0,,1,0,2013,정상종료,완납,785,1036,350만원,24개월,0.3,여자,38세,기타,1120000.0,940000.0,,40.0,29.0,7.0,3.0,0.0,1,1120000.0,940000.0,180000.0,180000.0,3500000.0,24.0,233333.3333333333,191406.25,53333.333333333314,1.2962962962962965,1.0,11406.25,1,6.665683717782408,A080612-4,income,False,,False,0,1,0,0,0,15.068273526459642,40.0,7.0,3.0,0.0,0,0,2,2,,,,18,1,0,1,0,0.0,5.121638924455826,
B130204-2,1,1,1,1,0,4,,0,,0,과거 성실납부 이력,18,12,12,0.6667,0.4167,0.3333,0.417,5,2,4.0,0.333,5.0,8.0,1,0,2013,정상종료,완납,184,1415,250만원,12개월,0.3,여자,34세,기타,3500000.0,2950000.0,,12.0,9.0,4.0,0.0,0.0,1,3500000.0,2950000.0,550000.0,550000.0,2500000.0,12.0,270833.3333333334,242187.5,-279166.6666666666,0.4924242424242425,0.0,-307812.5,2,5.214935757608986,B130204-2,,,,,0,0,0,0,0,14.73180128983843,12.0,4.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,21.73913043478261,
B130205-2,2,4,5,5,1,3,,0,,2,부업 시작 소득은 다음달,18,7,7,0.2857,0.2857,0.7143,13.571,95,31,3.0,0.429,,,1,0,2013,연체중,손실,308,1059,100만원,9개월,0.3,남자,47세,보험설계사,3050000.0,2360000.0,,,,,,,1,3050000.0,2360000.0,690000.0,690000.0,1000000.0,9.0,136111.11111111112,125000.0,-553888.8888888889,0.1972624798711755,0.0,-565000.0,2,5.730099782973574,B130205-2,none,False,,False,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,3,4,,,,18,1,0,1,0,0.3257328990228013,13.029315960912053,
B130208-2,1,3,1,1,0,5,,0,,1,회생 1년4개월 무연체,18,9,9,1.0,0.5556,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,204,734,150만원,9개월,0.3,여자,36세,일용직,1500000.0,1060000.0,,32.0,17.0,1.0,0.0,0.0,1,1500000.0,1060000.0,440000.0,440000.0,1500000.0,9.0,204166.66666666663,187500.0,-235833.33333333337,0.4640151515151514,0.0,-252500.0,2,5.318119993844216,B140428-6,,,,,0,0,0,0,0,14.22097566607244,32.0,1.0,0.0,0.0,0,0,1,1,,,,18,0,0,0,0,0.0,4.901960784313726,
